campus,method,year,month,day,site,side,zone,level,transect,classcode,count,fish_tl,min_tl,max_tl,observer,depth,vis,temp,surge,windwave,pctcnpy,macpyr1_4stipe,macpyr5_15stipe,macpyrgt15stipe,nerluestipes,notes
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INMID,MID,3,CPUN,1,23,,,SPENCER MCCLINTOCK,6.1,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INMID,MID,3,OYT,1,28,,,SPENCER MCCLINTOCK,6.1,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,1,EJAC,2,32,,,LAURA KINNEY,7.9,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,1,OCAL,15,20.5,19,22,LAURA KINNEY,7.9,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,EJAC,2,7,,,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,EJAC,1,11,,,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,EJAC,1,12,,,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,OCAL,3,9,,,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,OCAL,10,17.5,16,19,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,OCAL,24,19.5,18,21,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,OPIC,1,12,,,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,OPIC,1,14,,,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,OPIC,1,16,,,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,2,SATR,1,29,,,LAURA KINNEY,8.8,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,3,CPUN,1,19,,,LAURA KINNEY,8.5,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,3,OCAL,3,18.5,18,19,LAURA KINNEY,8.5,4,15,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,BOT,3,SPUL,1,46,,,LAURA KINNEY,8.5,4,15,MODERATE,,2,,,,,FEMALE
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,CAN,1,ATHE,8,16,,,FRANK HURD,1.8,7,16.7,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,CAN,1,LCON,4,2,,,FRANK HURD,1.8,7,16.7,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,CAN,2,ATHE,3,14,,,FRANK HURD,1.8,7,16.7,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,CAN,2,OCAL,4,10,,,FRANK HURD,1.8,7,16.7,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,CAN,2,OCAL,6,12,,,FRANK HURD,1.8,7,16.7,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,CAN,2,OCAL,3,14,,,FRANK HURD,1.8,7,16.7,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,CAN,3,OCAL,4,10,,,FRANK HURD,1.8,7,16.7,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,CAN,3,OCAL,2,12,,,FRANK HURD,1.8,7,16.7,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,CAN,3,OCAL,2,14,,,FRANK HURD,1.8,7,16.7,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,MID,1,BFRE,1,9,,,SPENCER MCCLINTOCK,4.6,7,15.6,MODERATE,,1,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,MID,2,BFRE,1,8,,,SPENCER MCCLINTOCK,4.6,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,MID,2,BFRE,1,10,,,SPENCER MCCLINTOCK,4.6,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,MID,2,OCAL,2,12,,,SPENCER MCCLINTOCK,4.6,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,MID,2,OCAL,7,13,11,15,SPENCER MCCLINTOCK,4.6,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,MID,2,OCAL,1,14,,,SPENCER MCCLINTOCK,4.6,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,MID,2,OCAL,2,16,,,SPENCER MCCLINTOCK,4.6,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,MID,3,ATHE,5,26,,,SPENCER MCCLINTOCK,4.6,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,INNER,MID,3,OCAL,7,3,,,SPENCER MCCLINTOCK,4.6,7,15.6,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,1,HCAR,4,9,,,LAURA KINNEY,14.3,7,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,1,OPIC,1,12,,,LAURA KINNEY,14.3,7,15,LIGHT,,1,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,1,SPUL,1,40,,,LAURA KINNEY,14.3,7,15,LIGHT,,1,,,,,FEMALE
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,2,OPIC,1,8,,,LAURA KINNEY,14,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,2,OPIC,1,12,,,LAURA KINNEY,14,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,2,OPIC,1,14,,,LAURA KINNEY,14,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,2,OYT,1,37,,,LAURA KINNEY,14,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,2,PCLA,1,37,,,LAURA KINNEY,14,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,2,SPUL,1,45,,,LAURA KINNEY,14,7,15,LIGHT,,2,,,,,MALE
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,2,SPUL,1,54,,,LAURA KINNEY,14,7,15,LIGHT,,2,,,,,MALE
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,3,EJAC,1,25,,,LAURA KINNEY,13.4,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,3,ELAT,1,26,,,LAURA KINNEY,13.4,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,3,OPIC,1,5,,,LAURA KINNEY,13.4,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,3,OPIC,1,6,,,LAURA KINNEY,13.4,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,3,OPIC,1,14,,,LAURA KINNEY,13.4,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,3,OYT,1,35,,,LAURA KINNEY,13.4,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,3,OYT,1,37,,,LAURA KINNEY,13.4,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,3,SMYS,1,22,,,LAURA KINNEY,13.4,7,15,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,BOT,3,SPUL,1,37,,,LAURA KINNEY,13.4,7,15,LIGHT,,2,,,,,FEMALE
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,CAN,1,NO_ORG,0,,,,FRANK HURD,1.8,5,16.7,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,CAN,2,BFRE,1,8,,,FRANK HURD,1.8,5,16.7,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,CAN,3,BFRE,1,10,,,FRANK HURD,1.8,5,16.7,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,MID,1,CPUN,1,14,,,SPENCER MCCLINTOCK,6.7,7,15.6,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,MID,2,CPUN,1,14,,,SPENCER MCCLINTOCK,6.7,7,15.6,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,MID,2,CPUN,1,17,,,SPENCER MCCLINTOCK,6.7,7,15.6,LIGHT,,3,,,,,
UCSB,SBTL_FISH,2008,10,17,SRI_SOUTH_POINT,W,OUTMID,MID,3,NO_ORG,0,,,,SPENCER MCCLINTOCK,6.7,7,15.6,LIGHT,,2,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,EJAC,1,6,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,EJAC,2,7,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,EJAC,1,8,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,EJAC,1,13,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,EJAC,1,19,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,HRUB,2,22,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,HRUB,1,24,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,HSEM,1,17,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"FEMALE; LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,HSEM,1,21,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"FEMALE; LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,HSEM,1,25,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"MALE; LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,OCAL,1,14,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,OPIC,1,10,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,1,SMAR,1,39,,,AVREY PARSONS-FIELD,4.6,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,2,CPUN,1,6,,,AVREY PARSONS-FIELD,4.9,6,16.7,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,2,EJAC,2,7,,,AVREY PARSONS-FIELD,4.9,6,16.7,MODERATE,,2,,,,,SEA LION
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,2,GNIG,2,22,,,AVREY PARSONS-FIELD,4.9,6,16.7,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,2,HSEM,1,18,,,AVREY PARSONS-FIELD,4.9,6,16.7,MODERATE,,2,,,,,MALE
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,2,OPIC,1,5,,,AVREY PARSONS-FIELD,4.9,6,16.7,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,2,PCLA,1,8,,,AVREY PARSONS-FIELD,4.9,6,16.7,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,3,EJAC,1,7,,,AVREY PARSONS-FIELD,3.7,5,16.7,HIGH,,1,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,3,EJAC,2,8,,,AVREY PARSONS-FIELD,3.7,5,16.7,HIGH,,1,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,4,EJAC,8,6,,,AVREY PARSONS-FIELD,3.7,4,16.7,HIGH,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,4,EJAC,1,10,,,AVREY PARSONS-FIELD,3.7,4,16.7,HIGH,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,4,EJAC,3,13,,,AVREY PARSONS-FIELD,3.7,4,16.7,HIGH,,3,,,,,SEA LIONS
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,4,EJAC,1,17,,,AVREY PARSONS-FIELD,3.7,4,16.7,HIGH,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,4,HRUB,1,26,,,AVREY PARSONS-FIELD,3.7,4,16.7,HIGH,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,4,HRUB,1,30,,,AVREY PARSONS-FIELD,3.7,4,16.7,HIGH,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,4,HSEM,1,17,,,AVREY PARSONS-FIELD,3.7,4,16.7,HIGH,,3,,,,,FEMALE
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,BOT,4,PCLA,1,11,,,AVREY PARSONS-FIELD,3.7,4,16.7,HIGH,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,1,BFRE,2,7,,,LAURA KINNEY,1.8,7,17.2,MODERATE,,3,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,1,BFRE,1,11,,,LAURA KINNEY,1.8,7,17.2,MODERATE,,3,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,1,BFRE,3,13,,,LAURA KINNEY,1.8,7,17.2,MODERATE,,3,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,1,HROS,1,10,,,LAURA KINNEY,1.8,7,17.2,MODERATE,,3,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,1,OCAL,4,2,,,LAURA KINNEY,1.8,7,17.2,MODERATE,,3,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,2,BFRE,3,8,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,2,BFRE,4,9,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,2,BFRE,1,11,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,2,BFRE,1,13,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,2,CPRI,1,31,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,2,CPUN,8,8.5,8,9,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,3,BFRE,1,8,,,LAURA KINNEY,1.8,5,17.2,HIGH,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,4,BFRE,1,4,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,4,BFRE,1,6,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,4,BFRE,2,7,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,4,BFRE,4,8,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,4,BFRE,5,9,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,4,BFRE,3,10,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,4,BFRE,3,13,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,4,HROS,1,9,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,CAN,4,OCAL,1,2,,,LAURA KINNEY,1.8,6,17.2,MODERATE,,3,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,1,CPUN,2,14,,,FRANK HURD,2.7,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,1,CPUN,1,16,,,FRANK HURD,2.7,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,1,ELAT,1,18,,,FRANK HURD,2.7,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,1,GNIG,1,18,,,FRANK HURD,2.7,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,1,MCAL,2,16,,,FRANK HURD,2.7,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,1,OCAL,1,2,,,FRANK HURD,2.7,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,1,OCAL,3,14,,,FRANK HURD,2.7,7,16.7,MODERATE,,1,,,,,"LARGE SAND CHANNEL SHOULD REDO; MISSED OUTER REEF, NOT ENOUGH DEEPER REEF"
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,2,BFRE,1,9,,,FRANK HURD,2.4,6,16.7,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,2,OCAL,1,12,,,FRANK HURD,2.4,6,16.7,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,2,SATR,1,15,,,FRANK HURD,2.4,6,16.7,MODERATE,,2,,,,,
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,3,EJAC,1,18,,,FRANK HURD,2.7,5,16.7,HIGH,,2
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,4,EJAC,5,16,,,FRANK HURD,2.1,4,16.7,HIGH,,3
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,4,GNIG,2,16,,,FRANK HURD,2.1,4,16.7,HIGH,,3
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,4,GNIG,2,18,,,FRANK HURD,2.1,4,16.7,HIGH,,3
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,4,OCAL,3,12,,,FRANK HURD,2.1,4,16.7,HIGH,,3
UCSB,SBTL_FISH,2008,10,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,MID,4,OCAL,4,14,,,FRANK HURD,2.1,4,16.7,HIGH,,3
